Date,AAPL,AMZN,AVGO,BRK-B,GOOGL,HD,JNJ,JPM,LLY,META,MSFT,NVDA,ORCL,PG,TSLA,UNH,V,WMT,XOM,SPY,RF
2022-02-02,172.0660858154297,150.6125030517578,55.89697265625,319.6000061035156,146.7868194580078,335.5436706542969,152.8582763671875,135.19473266601562,241.23728942871094,320.4850158691406,302.60784912109375,25.19183349609375,78.22074890136719,146.8400421142578,301.88665771484375,444.9897155761719,227.96072387695312,44.47187042236328,69.48014831542969,431.43798828125,6.947016868763534e-05
2022-02-03,169.18919372558594,138.8455047607422,53.80534362792969,315.2300109863281,141.91705322265625,327.5351257324219,152.8494415283203,134.07666015625,235.44752502441406,235.90869140625,290.820556640625,23.900407791137695,77.68981170654297,148.2307586669922,297.0466613769531,453.3277893066406,224.20364379882812,44.51607894897461,68.67005157470703,421.2970886230469,7.184825203654377e-05
2022-02-04,168.90505981445312,157.63949584960938,54.66775131225586,314.989990234375,142.11839294433594,322.9202575683594,151.8496551513672,137.5570831298828,233.00466918945312,235.24391174316406,295.3482666015625,24.27066993713379,77.8509750366211,145.87374877929688,307.7733459472656,448.1339111328125,221.15347290039062,43.991939544677734,70.16101837158203,423.278076171875,7.586048312457905e-05
2022-02-07,168.18980407714844,157.9355010986328,54.433387756347656,316.510009765625,138.0599365234375,320.8373718261719,151.34535217285156,138.0169219970703,234.2357177734375,223.1587677001953,290.531005859375,24.67885971069336,76.55203247070312,144.78102111816406,302.4466552734375,448.6254577636719,219.96246337890625,43.559383392333984,71.00560760498047,421.9195861816406,7.531537051241877e-05
2022-02-08,171.29571533203125,161.4134979248047,55.599632263183594,321.44000244140625,138.2563018798828,324.5094299316406,151.74349975585938,140.6137237548828,230.73489379882812,218.46559143066406,294.0159912109375,25.058101654052734,76.59943389892578,144.45594787597656,307.3333435058594,457.6313781738281,220.7177734375,43.568851470947266,69.16991424560547,425.39117431640625,7.679479438027492e-05
2022-02-09,172.71641540527344,161.1894989013672,56.62969207763672,322.3800048828125,140.4313201904297,327.1401062011719,151.7257843017578,141.19976806640625,233.9664306640625,230.19357299804688,300.4357604980469,26.651927947998047,79.1214599609375,144.13079833984375,310.6666564941406,461.9812927246094,223.55491638183594,43.474143981933594,68.83878326416016,431.6171875,7.582155163476934e-05
2022-02-10,168.64053344726562,159.0034942626953,54.7789192199707,319.8500061035156,137.48370361328125,318.8082580566406,149.8943634033203,140.6137237548828,230.47525024414062,226.29415893554688,291.911376953125,25.77267837524414,77.6044692993164,141.9363250732422,301.51666259765625,451.4264831542969,218.79759216308594,42.965797424316406,68.17655944824219,423.8628845214844,7.979088827925196e-05
2022-02-11,165.2308349609375,153.2935028076172,53.117088317871094,319.1400146484375,133.1817626953125,314.4986877441406,148.38143920898438,138.78334045410156,226.72439575195312,217.84051513671875,284.8255920410156,23.901405334472656,75.61339569091797,141.1416015625,286.6666564941406,443.4593505859375,217.92469787597656,42.7289924621582,69.8931655883789,415.5049133300781,7.683372100175667e-05
2022-02-14,165.4660186767578,155.16700744628906,53.59507369995117,314.2799987792969,134.41505432128906,315.638916015625,146.51461791992188,137.4939727783203,226.6567840576172,216.00489807128906,284.78692626953125,24.218774795532227,74.85486602783203,141.54798889160156,291.9200134277344,439.9998474121094,218.55511474609375,42.29327392578125,68.82135772705078,414.1464538574219,7.842931091706085e-05
2022-02-15,169.29696655273438,156.510498046875,55.83583450317383,316.20001220703125,135.4886932373047,317.1652526855469,148.02757263183594,139.50466918945312,235.4935760498047,219.27920532226562,290.0675354003906,26.442344665527344,75.63233947753906,141.62022399902344,307.4766540527344,443.5521545410156,220.9604949951172,42.425880432128906,67.95870208740234,420.825439453125,8.033539824192637e-05
2022-02-16,169.06182861328125,158.10049438476562,55.3208122253418,315.6499938964844,136.60891723632812,314.31915283203125,147.93905639648438,139.7571258544922,237.17405700683594,214.8539276123047,289.72900390625,26.45831298828125,75.08242797851562,142.69488525390625,307.7966613769531,445.2401123046875,221.93032836914062,42.16066360473633,68.27239227294922,421.2970886230469,8.04131726823698e-05
2022-02-17,165.4660186767578,154.65249633789062,53.63397979736328,313.54998779296875,131.45254516601562,312.38873291015625,147.03663635253906,136.53822326660156,232.72181701660156,206.09266662597656,281.2451477050781,24.458295822143555,71.61225128173828,144.3294677734375,292.1166687011719,436.2342529296875,217.8470916748047,43.84986114501953,68.16783142089844,412.29754638671875,7.749538291212943e-05
2022-02-18,163.91795349121094,152.60150146484375,53.72569274902344,314.79998779296875,129.3340606689453,311.4281005859375,145.46054077148438,137.1783905029297,232.08444213867188,204.55477905273438,278.53643798828125,23.59501075744629,70.70206451416016,144.4017333984375,285.6600036621094,433.8876037597656,215.98492431640625,43.568851470947266,67.40973663330078,409.6279602050781,7.593835424546391e-05
2022-02-22,160.99818420410156,150.19749450683594,53.491329193115234,314.1600036621094,128.7493896484375,283.8648986816406,143.48379516601562,136.93495178222656,230.94480895996094,200.5065460205078,278.3333435058594,23.343515396118164,70.27542114257812,142.62266540527344,273.84332275390625,428.9720458984375,214.6561737060547,43.08262252807617,66.62549591064453,405.2319030761719,7.656123594523834e-05
2022-02-23,156.83412170410156,144.82699584960938,52.354732513427734,309.989990234375,126.54212951660156,276.9336853027344,143.55506896972656,134.06765747070312,230.1528778076172,196.90478515625,271.1263732910156,22.342512130737305,68.71101379394531,140.84359741210938,254.67999267578125,426.29156494140625,209.44786071777344,42.640594482421875,66.8956298828125,398.0436096191406,7.768996871981848e-05
2022-02-24,159.4501190185547,151.35800170898438,53.72660446166992,308.2799987792969,131.60330200195312,281.23431396484375,140.81251525878906,130.3347930908203,234.7595977783203,205.9835662841797,284.9791259765625,23.700803756713867,70.92961120605469,137.05067443847656,266.92333984375,422.8321228027344,210.75721740722656,42.476402282714844,66.0503921508789,404.0338134765625,7.737862593781841e-05
2022-02-25,161.51748657226562,153.7884979248047,54.46859359741211,319.239990234375,133.3572998046875,284.29583740234375,147.81129455566406,133.41847229003906,242.26365661621094,208.84112548828125,287.6104431152344,24.108989715576172,72.38973236083984,142.90260314941406,269.9566650390625,441.2519226074219,212.66787719726562,43.060516357421875,67.82798767089844,412.948486328125,7.804019737256418e-05
2022-02-28,161.7820281982422,153.56300354003906,54.415794372558594,321.45001220703125,133.9499053955078,283.55963134765625,146.53797912597656,127.85523986816406,241.39443969726562,209.3868408203125,289.04217529296875,24.336536407470703,72.02946472167969,140.78038024902344,290.1433410644531,441.36322021484375,209.61273193359375,42.675323486328125,68.3333969116211,411.89190673828125,7.23159033884091e-05
2022-03-01,159.9008331298828,151.14199829101562,52.81140899658203,316.8399963378906,132.96258544921875,287.528076171875,146.0304412841797,123.03132629394531,240.95986938476562,201.9055633544922,285.3275146484375,23.430339813232422,72.06739044189453,138.45046997070312,288.1233215332031,441.71563720703125,202.6780242919922,42.93738555908203,68.9869384765625,405.6186828613281,6.716870317013957e-05
2022-03-02,163.1929473876953,152.05250549316406,54.26202392578125,323.6400146484375,133.4683837890625,293.9205627441406,147.84689331054688,125.58306121826172,245.47000122070312,206.4895782470703,290.3963928222656,24.175979614257812,74.21963500976562,138.88389587402344,293.2966613769531,450.1836853027344,202.2027587890625,42.99105453491211,70.1719970703125,413.0805358886719,7.332896359324437e-05
2022-03-03,162.86956787109375,147.89849853515625,53.59693908691406,327.739990234375,132.80191040039062,291.2181091308594,150.0195770263672,124.69039916992188,249.78700256347656,201.3896026611328,286.26580810546875,23.67090606689453,74.1911849975586,139.39865112304688,279.7633361816406,451.3058776855469,200.9904022216797,43.979312896728516,70.61640167236328,411.02398681640625,7.25107423067417e-05
2022-03-04,159.87144470214844,145.64100646972656,55.20779800415039,325.3399963378906,130.8252410888672,291.12835693359375,150.90992736816406,121.1829605102539,253.87217712402344,198.5022430419922,280.40350341796875,22.894317626953125,72.5224838256836,140.10308837890625,279.42999267578125,462.4914245605469,194.2593231201172,45.093875885009766,73.27410888671875,407.68463134765625,6.783197191739809e-05
2022-03-07,156.0796661376953,137.4530029296875,52.86513137817383,322.7200012207031,125.34254455566406,289.79058837890625,153.34088134765625,116.50335693359375,252.68434143066406,186.01028442382812,269.8106994628906,21.313196182250977,70.46502685546875,138.02597045898438,268.1933288574219,451.56561279296875,184.9580841064453,44.730777740478516,75.91437530517578,395.66632080078125,6.888517705982977e-05
2022-03-08,154.2572784423828,136.01449584960938,53.35144805908203,318.5199890136719,126.06259155273438,284.376708984375,150.2332763671875,115.68284606933594,251.03282165527344,188.80833435058594,266.85052490234375,21.47490882873535,69.5263900756836,132.56236267089844,274.79998779296875,439.1279602050781,185.9376983642578,43.805660247802734,76.48949432373047,392.6665954589844,7.360166513881161e-05
2022-03-09,159.6558837890625,139.2790069580078,55.30320739746094,325.3999938964844,132.32630920410156,286.50836181640625,150.80316162109375,120.31737518310547,253.7949676513672,196.95440673828125,279.08782958984375,22.9721736907959,72.15269470214844,134.35047912597656,286.3233337402344,450.3598327636719,193.74534606933594,44.032997131347656,72.14132690429688,403.19427490234375,7.656123594523834e-05
2022-03-10,155.31546020507812,146.8175048828125,54.442657470703125,325.29998779296875,131.34397888183594,287.1767883300781,151.0702667236328,118.89273071289062,256.9143981933594,193.69003295898438,276.27276611328125,22.6168212890625,72.6741714477539,130.8917236328125,279.4333190917969,455.80426025390625,192.00921630859375,45.03388595581055,74.38075256347656,401.3735656738281,7.901289839740144e-05
2022-03-11,151.60203552246094,145.52450561523438,53.52745819091797,326.6000061035156,128.80592346191406,286.1380310058594,150.79425048828125,116.2148208618164,257.1847839355469,186.149169921875,270.9328918457031,22.05983543395996,73.78350067138672,129.3384246826172,265.1166687011719,449.180908203125,190.7871551513672,44.85707473754883,73.99732971191406,396.27020263671875,7.874056697354526e-05
2022-03-14,147.5751495361328,141.85299682617188,52.59649658203125,329.9800109863281,124.9185562133789,287.55609130859375,152.87783813476562,117.3689193725586,259.79229736328125,185.1768341064453,267.42132568359375,21.291234970092773,73.0723876953125,130.9910430908203,255.4566650390625,453.8786315917969,194.29818725585938,45.48223876953125,71.34835052490234,393.3741149902344,8.402827723541506e-05
2022-03-15,151.9547576904297,147.3665008544922,54.90859603881836,332.54998779296875,128.13894653320312,296.7510986328125,156.84024047851562,119.45176696777344,266.0312194824219,190.53475952148438,277.7819519042969,22.93124771118164,76.41928100585938,135.70509338378906,267.2966613769531,463.1716003417969,199.93319702148438,46.02845764160156,67.2877426147461,402.0246276855469,8.48052885285e-05
2022-03-16,156.3638153076172,153.10400390625,56.23879623413086,336.1099853515625,132.1879425048828,298.89178466796875,155.39776611328125,124.7895736694336,266.97772216796875,202.04446411132812,284.7857666015625,24.451480865478516,75.81248474121094,135.24452209472656,280.07666015625,463.4971923828125,205.49069213867188,45.892696380615234,67.03504943847656,410.9391174316406,8.589284613180759e-05
2022-03-17,157.37301635742188,157.23899841308594,55.826576232910156,344.9700012207031,132.7418975830078,303.8144226074219,157.4279327392578,126.36746978759766,275.7373046875,206.2216796875,285.5885925292969,24.720996856689453,76.41928100585938,135.6689910888672,290.5333251953125,471.64605712890625,207.0231170654297,45.962425231933594,68.82135772705078,416.0803527832031,8.604818595103758e-05
2022-03-18,160.6650848388672,161.25050354003906,56.543548583984375,342.4100036621094,135.00965881347656,307.7706604003906,155.68267822265625,126.32241821289062,277.79437255859375,214.80433654785156,290.628662109375,26.404924392700195,77.44328308105469,135.5967254638672,301.7966613769531,470.808837890625,212.51272583007812,46.09872055053711,68.5512466430664,420.63751220703125,8.43390962310675e-05
2022-03-21,162.0367431640625,161.4915008544922,56.07539749145508,349.6600036621094,134.98583984375,297.5007629394531,156.564208984375,125.91666412353516,279.72589111328125,209.84327697753906,289.40008544921875,26.68541717529297,76.7606201171875,136.11148071289062,307.0533447265625,472.2413635253906,210.50502014160156,45.71520233154297,71.62720489501953,420.5146789550781,9.08219984567804e-05
2022-03-22,165.40724182128906,164.88900756835938,57.012638092041016,349.92999267578125,138.7214813232422,297.8260192871094,155.82516479492188,128.59458923339844,275.26397705078125,214.96307373046875,294.14019775390625,26.475801467895508,77.55704498291016,137.15902709960938,331.32666015625,470.0646057128906,211.89195251464844,45.57890701293945,71.31350708007812,425.43524169921875,9.307107315259522e-05
2022-03-23,166.7691192626953,163.4080047607422,55.89726638793945,348.1600036621094,137.1420135498047,286.37286376953125,155.2374725341797,126.03388977050781,274.4624938964844,211.7979278564453,289.71929931640625,25.587411880493164,76.22020721435547,136.2017822265625,333.03668212890625,468.1203918457031,208.216064453125,44.992523193359375,72.43757629394531,419.95623779296875,9.105472246928592e-05
2022-03-24,170.55111694335938,163.64950561523438,58.41991424560547,352.3699951171875,140.41151428222656,285.22576904296875,156.0388641357422,126.85438537597656,277.8426513671875,217.86033630371094,294.1789855957031,28.098846435546875,77.9742202758789,136.4365997314453,337.97332763671875,477.6368103027344,210.7668914794922,45.271453857421875,72.65542602539062,426.2868347167969,9.18303648573815e-05
2022-03-25,171.1879425048828,164.77349853515625,58.64746856689453,358.760009765625,140.5116729736328,280.6191711425781,157.53480529785156,127.96344757080078,279.12713623046875,220.09283447265625,293.7726135253906,27.64167594909668,77.49069213867188,138.01698303222656,336.8800048828125,477.2366943359375,211.85316467285156,45.46797561645508,74.24132537841797,428.3686828613281,9.76816029532035e-05
2022-03-28,172.0501708984375,168.99049377441406,59.021427154541016,359.57000732421875,140.2959747314453,283.870849609375,158.34507751464844,127.01667785644531,281.6767883300781,221.8490447998047,300.5636291503906,28.1677188873291,79.26368713378906,138.9652099609375,363.9466552734375,477.3948974609375,214.12274169921875,46.276222229003906,72.15872955322266,431.4156494140625,9.710073440216682e-05
2022-03-29,175.34226989746094,169.31500244140625,59.8225212097168,355.1199951171875,141.33734130859375,286.968994140625,158.26490783691406,127.29618072509766,278.51873779296875,228.07022094726562,305.11993408203125,28.60392189025879,79.91789245605469,140.39212036132812,366.5233459472656,475.0972900390625,221.25140380859375,46.66608428955078,71.77532196044922,436.7525634765625,9.411763334465917e-05
2022-03-30,174.1763153076172,166.30099487304688,58.8544921875,357.6099853515625,140.77499389648438,278.614013671875,159.9122314453125,126.71910858154297,279.9674072265625,226.0758819580078,303.6204833984375,27.63968276977539,79.0361328125,139.42581176757812,364.663330078125,484.48321533203125,217.20693969726562,47.502872467041016,73.00398254394531,434.0557861328125,9.24895412650617e-05
2022-03-31,171.0801544189453,162.99749755859375,58.722999572753906,352.9100036621094,137.9275360107422,270.3674011230469,157.81082153320312,122.91413116455078,276.56787109375,220.6286163330078,298.2515869140625,27.236412048339844,78.43881225585938,137.98985290527344,359.20001220703125,474.39019775390625,215.0926055908203,47.201751708984375,71.967041015625,427.3750915527344,9.12874236429495e-05
2022-04-01,170.7862548828125,163.55999755859375,58.4712028503418,351.8800048828125,139.0016632080078,272.6796569824219,158.66563415527344,122.00344848632812,282.6521911621094,223.09925842285156,299.32537841796875,26.663455963134766,77.75615692138672,140.0579071044922,361.5299987792969,476.8274230957031,219.54440307617188,47.864192962646484,72.4288558959961,428.5863037109375,9.322614261519924e-05
2022-04-04,174.832763671875,168.34649658203125,59.20514678955078,345.42999267578125,141.79953002929688,276.01263427734375,157.1341094970703,122.54444122314453,281.44500732421875,232.06884765625,304.6943054199219,27.310283660888672,79.70930480957031,139.1458282470703,381.8166809082031,474.4366455078125,220.8828582763672,47.87370300292969,72.46373748779297,432.25787353515625,9.458267374662377e-05
2022-04-05,171.52108764648438,164.05499267578125,57.27189636230469,344.79998779296875,139.4385528564453,275.36236572265625,158.14918518066406,121.11837005615234,282.47833251953125,230.03482055664062,300.73773193359375,25.883872985839844,78.63792419433594,139.63348388671875,363.7533264160156,481.6367492675781,219.28253173828125,48.0099983215332,72.08904266357422,426.7978515625,0.00010015900291060476
2022-04-06,168.35638427734375,158.75599670410156,56.141605377197266,344.7099914550781,135.42869567871094,269.6539001464844,162.262939453125,119.43794250488281,295.3713073730469,221.56130981445312,289.72900390625,24.362646102905273,77.8604507446289,141.6292724609375,348.586669921875,494.65069580078125,212.41566467285156,49.125694274902344,72.89067840576172,422.5301513671875,0.00010220943685279593
2022-04-07,168.66012573242188,157.7845001220703,56.23952865600586,346.510009765625,134.7745819091797,273.45648193359375,161.84446716308594,119.07459259033203,297.8727111816406,221.2140350341797,291.5379333496094,24.164005279541016,77.61297607421875,143.4625244140625,352.4200134277344,499.48785400390625,209.6417999267578,49.61698532104492,74.11062622070312,424.6592102050781,0.0001038722216724075
2022-04-08,166.6515350341797,154.4604949951172,54.74272918701172,353.1000061035156,132.19493103027344,281.0075988769531,162.16500854492188,121.25464630126953,301.0211486816406,220.59886169433594,287.2816162109375,23.076984405517578,77.0418701171875,144.5823516845703,341.8299865722656,507.86920166015625,210.44680786132812,49.89273452758789,75.6703872680664,423.5237121582031,0.00010622987131747585
2022-04-11,162.3992919921875,151.1219940185547,54.14680862426758,352.0199890136719,127.76749420166016,277.0423889160156,160.1348114013672,120.80952453613281,298.3846435546875,214.77456665039062,275.9535827636719,21.87717056274414,75.91869354248047,144.03146362304688,325.30999755859375,499.9436950683594,208.28396606445312,48.90381622314453,73.06497955322266,416.2847595214844,0.00010881780632976401
2022-04-12,164.2706756591797,150.78750610351562,54.562747955322266,349.739990234375,126.66759490966797,276.6540222167969,160.18826293945312,119.48333740234375,297.5346984863281,212.47264099121094,272.8579406738281,21.464916229248047,75.50941467285156,143.5979461669922,328.98333740234375,496.4739074707031,205.03480529785156,48.56784439086914,74.58987426757812,414.7423400878906,0.00010669350028713609
2022-04-13,166.95529174804688,155.54100036621094,55.25938415527344,346.2200012207031,128.8292236328125,280.3843688964844,160.86497497558594,115.6319808959961,292.3099670410156,213.3160400390625,278.236572265625,22.162647247314453,75.90918731689453,144.00436401367188,340.7900085449219,499.5343933105469,206.8485107421875,49.83251190185547,75.64425659179688,419.4925231933594,0.00010522514295407959
2022-04-14,161.94859313964844,151.7064971923828,53.51638412475586,344.3299865722656,125.69116973876953,275.0552062988281,160.18826293945312,114.56014251708984,291.527587890625,208.54345703125,270.70068359375,21.219364166259766,75.62362670898438,143.2006378173828,328.3333435058594,497.5065002441406,206.38296508789062,49.78813934326172,76.5330581665039,414.2691955566406,0.00011067082259019756
2022-04-18,161.7330322265625,152.78500366210938,54.69609832763672,346.6499938964844,126.62989807128906,271.1622619628906,158.19371032714844,116.68566131591797,288.5916748046875,209.12887573242188,271.36822509765625,21.74341583251953,74.45285034179688,141.83697509765625,334.7633361816406,496.81805419921875,206.75157165527344,49.40778350830078,77.16045379638672,414.43951416015625,0.0001119828488282959
2022-04-19,164.01596069335938,158.11549377441406,55.73313522338867,348.5,128.9432830810547,278.0178527832031,163.0198516845703,119.10184478759766,286.8437194824219,215.61793518066406,275.9921875,22.157655715942383,75.72833251953125,143.95919799804688,342.7166748046875,500.1855773925781,209.2053680419922,49.96881103515625,76.4720687866211,421.129638671875,0.00011395008768655401
2022-04-20,163.84934997558594,153.9980010986328,55.74246597290039,348.82000732421875,126.99041748046875,284.647705078125,163.74105834960938,119.51970672607422,282.8936767578125,198.8594512939453,277.0177001953125,21.442956924438477,76.42318725585938,147.78822326660156,325.73333740234375,507.9156494140625,211.23243713378906,50.59638977050781,76.6463394165039,420.8174133300781,0.00011113393513650927
2022-04-21,163.05575561523438,148.29600524902344,55.277099609375,343.6000061035156,123.79136657714844,280.3301696777344,163.26913452148438,118.59317779541016,279.6968994140625,186.6056365966797,271.64874267578125,20.14632225036621,75.65219116210938,147.6728973388672,336.260009765625,499.9436950683594,209.9327850341797,50.67246627807617,75.83596801757812,414.524658203125,0.00011410433751812832
2022-04-22,158.51934814453125,144.35000610351562,54.738067626953125,335.55999755859375,118.65482330322266,271.0719299316406,161.6485595703125,115.18688201904297,269.1893310546875,182.6764678955078,265.0899963378906,19.479536056518555,72.5396728515625,146.4378204345703,335.01666259765625,484.5948791503906,201.902099609375,49.71841049194336,74.18034362792969,403.1504821777344,0.00011368012461776544
2022-04-25,159.58731079101562,146.07400512695312,54.824798583984375,336.95001220703125,122.06513214111328,275.4345703125,165.6287841796875,115.15054321289062,275.4378967285156,185.53404235839844,271.56170654296875,19.86583137512207,73.27259063720703,147.618408203125,332.67333984375,487.69256591796875,203.6284942626953,49.74376678466797,71.67948150634766,405.4876708984375,0.00011059362733112366
2022-04-26,153.6302032470703,139.39100646972656,52.23127365112305,330.6499938964844,117.67739868164062,270.93646240234375,164.44448852539062,111.74427032470703,273.1490173339844,179.54104614257812,261.404296875,18.753854751586914,70.92154693603516,145.11192321777344,292.1400146484375,477.9344177246094,195.04501342773438,49.22395706176758,71.70561218261719,393.7444763183594,0.00010850889109059736
2022-04-27,153.4048614501953,138.16700744628906,52.18185806274414,329.5799865722656,113.35761260986328,272.4178161621094,162.147216796875,110.29093933105469,275.33160400390625,173.5877685546875,273.9801025390625,18.38153839111328,71.1595230102539,144.72145080566406,293.836669921875,477.9623107910156,207.66323852539062,48.887977600097656,73.75334930419922,394.85162353515625,0.00011028484974473507
2022-04-28,160.3319549560547,144.59649658203125,53.99106979370117,331.2699890136719,117.55094909667969,281.5947265625,163.3582000732422,112.03494262695312,287.0947265625,204.1280975341797,280.18096923828125,19.746047973632812,72.47303771972656,148.3994140625,292.5033264160156,487.8320007324219,214.01602172851562,49.512386322021484,75.98408508300781,404.8254089355469,0.00011202142859034758
2022-04-29,154.4630126953125,124.28150177001953,51.701560974121094,322.8299865722656,113.17411804199219,271.3338928222656,160.68690490722656,108.41973876953125,282.1306457519531,198.90908813476562,268.4660949707031,18.513290405273438,69.86499786376953,145.80213928222656,290.2533264160156,473.06927490234375,206.7127685546875,48.49177169799805,74.28491973876953,389.86480712890625,0.0001129473044065854
2022-05-02,154.7667694091797,124.5,53.74952697753906,318.19000244140625,115.6273422241211,277.2682800292969,159.0663299560547,109.40982055664062,279.64862060546875,209.48605346679688,275.1893310546875,19.497501373291016,70.43609619140625,143.83148193359375,300.9800109863281,466.1855773925781,205.16090393066406,48.17164993286133,75.29569244384766,392.2115478515625,0.00011714958781050555
2022-05-03,156.25604248046875,124.25350189208984,54.19903564453125,318.989990234375,116.37218475341797,275.45269775390625,158.75466918945312,111.75336456298828,278.2096862792969,210.37905883789062,272.58709716796875,19.566375732421875,69.76031494140625,141.86082458496094,303.0833435058594,464.7623291015625,202.2803192138672,48.33963394165039,76.84674835205078,394.0094299316406,0.00011576216686814966
2022-05-04,162.66384887695312,125.92849731445312,56.296424865722656,326.79998779296875,121.25879669189453,284.80120849609375,160.4553985595703,115.4502944946289,284.805908203125,221.6704559326172,280.5196228027344,20.29704475402832,71.58783721923828,142.9051513671875,317.5400085449219,472.2041931152344,208.06088256835938,49.0084228515625,79.90528106689453,406.0082092285156,0.00011410433751812832
2022-05-05,153.600830078125,116.40699768066406,54.088993072509766,318.67999267578125,115.55048370361328,270.168701171875,157.39230346679688,112.56178283691406,282.3624572753906,206.65826416015625,268.3016662597656,18.80975341796875,69.29390716552734,140.27159118652344,291.09332275390625,460.20416259765625,199.06033325195312,48.58852005004883,78.6940689086914,391.5775451660156,0.00011984596501268818
2022-05-06,154.32691955566406,114.77249908447266,54.0992431640625,318.8800048828125,114.79769897460938,265.8332214355469,157.04507446289062,112.38011169433594,286.7373962402344,202.18336486816406,265.7671203613281,18.64105796813965,68.99884033203125,141.67007446289062,288.54998779296875,464.7623291015625,196.7132110595703,47.57691955566406,79.8965835571289,389.240234375,0.00012204023849848866
2022-05-09,149.20494079589844,108.78900146484375,52.497066497802734,312.9599914550781,111.58870697021484,268.2899475097656,157.89984130859375,110.69060516357422,279.32989501953125,194.68223571777344,255.9482421875,16.91919708251953,68.0945816040039,141.31591796875,262.3699951171875,452.4833068847656,187.18885803222656,48.13361358642578,73.59651184082031,376.7777404785156,0.00012034652085946007
2022-05-10,151.60891723632812,108.85900115966797,54.21954345703125,312.5299987792969,113.457275390625,262.9879455566406,157.6861572265625,107.9927978515625,275.9208068847656,196.1110076904297,260.7077331542969,17.563018798828125,69.03689575195312,140.57122802734375,266.67999267578125,453.96234130859375,187.75137329101562,47.45603942871094,74.08448791503906,377.6484069824219,0.00011703398708307056
2022-05-11,143.74929809570312,105.37200164794922,52.887821197509766,311.5400085449219,112.67127227783203,255.58135986328125,156.8313751220703,107.31155395507812,276.87689208984375,187.27040100097656,252.04966735839844,16.599777221679688,67.6091537475586,138.5914764404297,244.6666717529297,452.2320861816406,190.79684448242188,46.95977020263672,75.62681579589844,371.64898681640625,0.0001142585813789232
2022-05-12,139.88330078125,106.93049621582031,53.30375289916992,308.05999755859375,111.91899871826172,261.66015625,158.3806915283203,107.2207260131836,281.81201171875,189.7509307861328,247.0193634033203,16.145601272583008,67.32361602783203,138.0284423828125,242.6666717529297,445.3948974609375,188.48895263671875,46.91523742675781,75.97012329101562,371.2610168457031,0.00011024624396172023
2022-05-13,144.3478546142578,113.05500030517578,54.85837936401367,310.3599853515625,115.09920501708984,267.38671875,157.4724578857422,108.17447662353516,282.59686279296875,197.07347106933594,252.6011199951172,17.673818588256836,67.74238586425781,139.50872802734375,256.5299987792969,451.534423828125,193.60035705566406,47.096561431884766,78.22371673583984,380.1370544433594,0.00011479839247119372
2022-05-16,142.80734252929688,110.81050109863281,54.33891296386719,309.2900085449219,113.50687408447266,267.3506164550781,158.56768798828125,107.42056274414062,290.10687255859375,198.48240661621094,252.9687042236328,17.232624053955078,66.35272216796875,140.8709259033203,241.4566650390625,455.0879821777344,192.22044372558594,47.1474609375,80.06355285644531,378.5946350097656,0.00011256155202810092
2022-05-17,146.43789672851562,115.36849975585938,56.71514129638672,314.6000061035156,115.51825714111328,271.8306579589844,159.22659301757812,110.98125457763672,292.06427001953125,201.0423126220703,258.1152038574219,18.143962860107422,68.418212890625,140.47134399414062,253.8699951171875,458.1669921875,198.23553466796875,41.784080505371094,81.08468627929688,386.38250732421875,0.00011607052030115916
2022-05-18,138.17599487304688,107.11250305175781,53.21048355102539,306.6400146484375,110.98223876953125,257.5865173339844,156.27040100097656,109.08281707763672,286.0466003417969,190.74314880371094,246.36326599121094,16.90721893310547,65.01062774658203,131.7168731689453,236.60333251953125,438.4926452636719,194.3388671875,38.94652557373047,79.79946899414062,370.8067932128906,0.00011290872441160893
2022-05-19,134.77113342285156,107.31900024414062,50.938716888427734,304.1499938964844,109.4791488647461,259.9169921875,154.88128662109375,107.46597290039062,277.4028625488281,189.80052185058594,245.4518280029297,17.092876434326172,63.811302185058594,128.68365478515625,236.47332763671875,445.1623229980469,191.79287719726562,37.87766647338867,80.23080444335938,368.5357360839844,0.00011171276163524091
2022-05-20,135.00660705566406,107.59100341796875,50.657073974609375,304.04998779296875,108.01525115966797,259.402099609375,157.5882110595703,106.58489227294922,289.5932312011719,192.0330352783203,244.88943481445312,16.663663864135742,65.32473754882812,128.76539611816406,221.3000030517578,451.8414001464844,193.40597534179688,37.91902160644531,80.8646240234375,368.6966247558594,0.00010908808982024176
2022-05-23,140.4229736328125,107.55699920654297,49.08753204345703,310.20001220703125,110.57410430908203,258.354248046875,160.80538940429688,113.17945098876953,293.22711181640625,194.70208740234375,252.73370361328125,16.867290496826172,66.66681671142578,131.72596740722656,224.96665954589844,457.7483825683594,201.6949462890625,39.00060272216797,82.65164184570312,375.5949401855469,0.00011186709810173667
2022-05-24,137.724609375,104.0999984741211,48.88609313964844,309.1700134277344,105.10133361816406,260.0614318847656,162.56185913085938,114.77812194824219,296.4830322265625,179.86851501464844,251.7350311279297,16.12464141845703,65.70545959472656,134.0689697265625,209.3866729736328,462.8460388183594,196.9042205810547,39.48731231689453,83.10059356689453,372.7277526855469,0.00010804546411291582
